from;to;obsolete;new
1992;1993;12149090;12149099
1992;1993;13019000;13019010
1992;1993;13019000;13019090
1992;1993;15020091;15020090
1992;1993;15020099;15020090
1992;1993;15132191;15132190
1992;1993;15132199;15132190
1992;1993;15180090;15180091
1992;1993;15180090;15180095
1992;1993;15180090;15180099
1992;1993;16022010;16022011
1992;1993;16022010;16022019
1992;1993;16025090;16025031
1992;1993;16025090;16025039
1992;1993;16025090;16025080
1992;1993;16041310;16041311
1992;1993;16041310;16041319
1992;1993;16041410;16041411
1992;1993;16041410;16041419
1992;1993;16041510;16041511
1992;1993;16041510;16041519
1992;1993;16041999;16041992
1992;1993;16041999;16041993
1992;1993;16041999;16041994
1992;1993;16041999;16041995
1992;1993;16041999;16041998
1992;1993;19021110;19021100
1992;1993;19021190;19021100
1992;1993;19021911;19021900
1992;1993;19021919;19021900
1992;1993;19021990;19021900
1992;1993;19054000;19054010
1992;1993;19054000;19054090
1992;1993;20019080;20019065
1992;1993;20019080;20019070
1992;1993;20019080;20019075
1992;1993;20019080;20019085
1992;1993;20019080;20019095
1992;1993;20031010;20031020
1992;1993;20031010;20031030
1992;1993;20031010;20031080
1992;1993;20031090;20031080
1992;1993;20089291;20089245
1992;1993;20089291;20089291
1992;1993;20089299;20089245
1992;1993;20089299;20089299
1992;1993;22081010;21039030
1992;1993;22081090;22081000
1992;1993;23032013;23032018
1992;1993;23032019;23032018
1992;1993;25169091;25169090
1992;1993;25169099;25169090
1992;1993;25240010;25240080
1992;1993;25240090;25240080
1992;1993;27076010;27076000
1992;1993;27076030;27076000
1992;1993;27076090;27076000
1992;1993;27100031;27100026
1992;1993;27100033;27100027
1992;1993;27100033;27100029
1992;1993;27100033;27100032
1992;1993;27100035;27100034
1992;1993;27100035;27100036
1992;1993;27100075;27100072
1992;1993;27100079;27100074
1992;1993;27100079;27100076
1992;1993;27100079;27100077
1992;1993;27100079;27100078
1992;1993;27100091;27100081
1992;1993;27100093;27100083
1992;1993;27100095;27100085
1992;1993;27100099;27100087
1992;1993;27100099;27100088
1992;1993;27100099;27100089
1992;1993;27100099;27100092
1992;1993;27100099;27100094
1992;1993;27100099;27100096
1992;1993;27100099;27100098
1992;1993;27111299;27111294
1992;1993;27111299;27111296
1992;1993;27111299;27111298
1992;1993;27111390;27111391
1992;1993;27111390;27111393
1992;1993;27111390;27111398
1992;1993;28256010;28256000
1992;1993;28256090;28256000
1992;1993;28281010;28281000
1992;1993;28281090;28281000
1992;1993;28352210;28352200
1992;1993;28352290;28352200
1992;1993;28353950;28353970
1992;1993;28353980;28353970
1992;1993;28399010;28399000
1992;1993;28399090;28399000
1992;1993;29012910;29012900
1992;1993;29012990;29012900
1992;1993;29089010;29089000
1992;1993;29089090;29089000
1992;1993;29096010;29096000
1992;1993;29096090;29096000
1992;1993;29190011;29190010
1992;1993;29190019;29190010
1992;1993;29190091;29190090
1992;1993;29190099;29190090
1992;1993;29211111;29211110
1992;1993;29211119;29211110
1992;1993;29224930;29224980
1992;1993;29224990;29224950
1992;1993;29224990;29224980
1992;1993;29252010;29252000
1992;1993;29252090;29252000
1992;1993;29339070;29339080
1992;1993;29339090;29339080
1992;1993;29342010;29342020
1992;1993;29342030;29342020
1992;1993;30059011;30059010
1992;1993;30059019;30059010
1992;1993;31021091;31021090
1992;1993;31021099;31021090
1992;1993;31022910;31022900
1992;1993;31022990;31022900
1992;1993;32062010;32062000
1992;1993;32062090;32062000
1992;1993;32071010;32071000
1992;1993;32071090;32071000
1992;1993;33012951;33012961
1992;1993;33012953;33012961
1992;1993;33012955;33012961
1992;1993;33012957;33012961
1992;1993;33012959;33012961
1992;1993;35030050;35030080
1992;1993;35030090;35030080
1992;1993;35061010;35061000
1992;1993;35061090;35061000
1992;1993;35069910;35069900
1992;1993;35069990;35069900
1992;1993;37023291;37023290
1992;1993;37023299;37023290
1992;1993;37025110;37025100
1992;1993;37025190;37025100
1992;1993;38109091;38109090
1992;1993;38109099;38109090
1992;1993;39201011;39201021
1992;1993;39201011;39201050
1992;1993;39201019;39201029
1992;1993;39201019;39201050
1992;1993;40095091;40095050
1992;1993;40095099;40095030
1992;1993;40095099;40095050
1992;1993;40095099;40095070
1992;1993;40095099;40095090
1992;1993;40109100;40109110
1992;1993;40109100;40109130
1992;1993;40109100;40109160
1992;1993;40109100;40109190
1992;1993;40109900;40109910
1992;1993;40109900;40109990
1992;1993;40112000;40112010
1992;1993;40112000;40112090
1992;1993;40114000;40114010
1992;1993;40114000;40114091
1992;1993;40114000;40114099
1992;1993;40119100;40119110
1992;1993;40119100;40119130
1992;1993;40119100;40119190
1992;1993;40119900;40119910
1992;1993;40119900;40119930
1992;1993;40119900;40119990
1992;1993;40121090;40121030
1992;1993;40121090;40121050
1992;1993;40121090;40121080
1992;1993;40169990;40169930
1992;1993;40169990;40169951
1992;1993;40169990;40169959
1992;1993;40169990;40169981
1992;1993;40169990;40169989
1992;1993;42021991;42021990
1992;1993;42021999;42021990
1992;1993;42029150;42029180
1992;1993;42029190;42029180
1992;1993;42029215;42029218
1992;1993;42029219;42029218
1992;1993;42029295;42029298
1992;1993;42029299;42029298
1992;1993;42029910;42029900
1992;1993;42029990;42029900
1992;1993;44109010;44109000
1992;1993;44109090;44109000
1992;1993;47069210;47069200
1992;1993;47069290;47069200
1992;1993;48025311;48025300
1992;1993;48025319;48025300
1992;1993;48025390;48025300
1992;1993;48081010;48081000
1992;1993;48081090;48081000
1992;1993;61101039;61101035
1992;1993;61101039;61101038
1992;1993;61101099;61101095
1992;1993;61101099;61101098
1992;1993;72071211;72071210
1992;1993;72071219;72071210
1992;1993;72072031;72072032
1992;1993;72072033;72072032
1992;1993;72249009;72249005
1992;1993;72249009;72249008
1992;1993;72249030;72249031
1992;1993;72249030;72249039
1992;1993;72252010;72252020
1992;1993;72252030;72252020
1992;1993;72262010;72262020
1992;1993;72262031;72262020
1992;1993;72262039;72262080
1992;1993;72262051;72262020
1992;1993;72262059;72262080
1992;1993;72262071;72262020
1992;1993;72262079;72262080
1992;1993;72262090;72262080
1992;1993;72269911;72269920
1992;1993;72269919;72269980
1992;1993;72269931;72269920
1992;1993;72269939;72269980
1992;1993;72269990;72269980
1992;1993;72279080;72279050
1992;1993;72279080;72279070
1992;1993;72282050;72282060
1992;1993;72282080;72282060
1992;1993;72283010;72283020
1992;1993;72283010;72283040
1992;1993;72283010;72283061
1992;1993;72283030;72283020
1992;1993;72283030;72283040
1992;1993;72283030;72283070
1992;1993;72283080;72283020
1992;1993;72283080;72283040
1992;1993;72283080;72283069
1992;1993;72283080;72283089
1992;1993;72284000;72284010
1992;1993;72284000;72284090
1992;1993;72285010;72285020
1992;1993;72285010;72285040
1992;1993;72285010;72285061
1992;1993;72285090;72285020
1992;1993;72285090;72285040
1992;1993;72285090;72285069
1992;1993;72285090;72285070
1992;1993;72285090;72285089
1992;1993;72286090;72286081
1992;1993;72286090;72286089
1992;1993;72299000;72299010
1992;1993;72299000;72299050
1992;1993;72299000;72299090
1992;1993;73259990;73259991
1992;1993;73259990;73259999
1992;1993;82077039;82077035
1992;1993;82077039;82077038
1992;1993;82078019;82078015
1992;1993;82078019;82078018
1992;1993;84248910;84243001
1992;1993;84248931;84243005
1992;1993;84248939;84243009
1992;1993;84248990;84248900
1992;1993;84712040;84712020
1992;1993;84712050;84712020
1992;1993;84712060;84712020
1992;1993;84712090;84712020
1992;1993;84712090;84712080
1992;1993;84719140;84719180
1992;1993;84719150;84719180
1992;1993;84719160;84719180
1992;1993;84719190;84719180
1992;1993;84719350;84719351
1992;1993;84719350;84719359
1992;1993;85014090;85014091
1992;1993;85014090;85014099
1992;1993;85015391;85015392
1992;1993;85015391;85015394
1992;1993;85178200;85178210
1992;1993;85178200;85178290
1992;1993;85281040;85281014
1992;1993;85281040;85281016
1992;1993;85281040;85281018
1992;1993;85281050;85281022
1992;1993;85281050;85281028
1992;1993;85281061;85281031
1992;1993;85281061;85281041
1992;1993;85281061;85281043
1992;1993;85281069;85281049
1992;1993;85281071;85281052
1992;1993;85281073;85281054
1992;1993;85281075;85281056
1992;1993;85281075;85281062
1992;1993;85281078;85281058
1992;1993;85281078;85281062
1992;1993;85281078;85281066
1992;1993;85281078;85281072
1992;1993;85281078;85281076
1992;1993;85281080;85281081
1992;1993;85281080;85281089
1992;1993;90065300;90065310
1992;1993;90065300;90065390
1992;1993;92021000;92021010
1992;1993;92021000;92021090
1992;1993;92071090;92071030
1992;1993;92071090;92071050
1992;1993;92071090;92071080
1992;1993;92099990;92099930
1992;1993;92099990;92099980
1993;1994;03023910;03023911
1993;1994;03023910;03023919
1993;1994;03023990;03023991
1993;1994;03023990;03023999
1993;1994;03034911;03034921
1993;1994;03034911;03034941
1993;1994;03034913;03034923
1993;1994;03034913;03034943
1993;1994;03034919;03034929
1993;1994;03034919;03034949
1993;1994;03049061;03049005
1993;1994;03049061;03049061
1993;1994;03049097;03049005
1993;1994;03049097;03049097
1993;1994;04064000;04064010
1993;1994;04064000;04064050
1993;1994;04064000;04064090
1993;1994;04069077;04069076
1993;1994;04069077;04069078
1993;1994;04069089;04069082
1993;1994;04069089;04069084
1993;1994;04069089;04069086
1993;1994;04069089;04069087
1993;1994;04069089;04069088
1993;1994;04081110;04081180
1993;1994;04081190;04081120
1993;1994;04081911;04081981
1993;1994;04081919;04081989
1993;1994;04081990;04081920
1993;1994;04089110;04089180
1993;1994;04089190;04089120
1993;1994;04089910;04089980
1993;1994;04089990;04089920
1993;1994;06049110;06049121
1993;1994;06049110;06049129
1993;1994;06049110;06049141
1993;1994;06049110;06049149
1993;1994;07108090;07108085
1993;1994;07108090;07108095
1993;1994;08030010;08030011
1993;1994;08030010;08030019
1993;1994;10030020;10030090
1993;1994;10030080;10030090
1993;1994;11031130;11031110
1993;1994;11031150;11031110
1993;1994;12060090;12060091
1993;1994;12060090;12060099
1993;1994;12092200;12092210
1993;1994;12092200;12092280
1993;1994;12092500;12092510
1993;1994;12092500;12092590
1993;1994;16041290;16041291
1993;1994;16041290;16041299
1993;1994;16041411;16041412
1993;1994;16041411;16041414
1993;1994;16041419;16041416
1993;1994;16041419;16041418
1993;1994;16041930;16041931
1993;1994;16041930;16041939
1993;1994;16042090;16042005
1993;1994;16042090;16042090
1993;1994;16052000;16052010
1993;1994;16052000;16052091
1993;1994;16052000;16052099
1993;1994;16059010;16059011
1993;1994;16059010;16059019
1993;1994;16059010;16059030
1993;1994;20029010;20029011
1993;1994;20029010;20029019
1993;1994;20029030;20029031
1993;1994;20029030;20029039
1993;1994;20029090;20029091
1993;1994;20029090;20029099
1993;1994;20052090;20052020
1993;1994;20052090;20052080
1993;1994;20057000;20057010
1993;1994;20057000;20057090
1993;1994;20059090;20059060
1993;1994;20059090;20059070
1993;1994;20059090;20059080
1993;1994;20079959;20079955
1993;1994;20079959;20079958
1993;1994;20079990;20079991
1993;1994;20079990;20079999
1993;1994;20098080;20098081
1993;1994;20098080;20098082
1993;1994;20098099;20098096
1993;1994;20098099;20098098
1993;1994;21041000;21041010
1993;1994;21041000;21041090
1993;1994;22030090;22030001
1993;1994;22030090;22030009
1993;1994;22041090;22041091
1993;1994;22041090;22041099
1993;1994;22060091;22060031
1993;1994;22060091;22060039
1993;1994;22060093;22060051
1993;1994;22060093;22060059
1993;1994;22060099;22060081
1993;1994;22060099;22060089
1993;1994;22082011;22082012
1993;1994;22082011;22082014
1993;1994;22082019;22082026
1993;1994;22082019;22082028
1993;1994;22082091;22082062
1993;1994;22082091;22082064
1993;1994;22082099;22082040
1993;1994;22082099;22082086
1993;1994;22082099;22082088
1993;1994;22083091;22083031
1993;1994;22083091;22083051
1993;1994;22083091;22083081
1993;1994;22083099;22083039
1993;1994;22083099;22083059
1993;1994;22083099;22083089
1993;1994;22089039;22089035
1993;1994;22089039;22089038
1993;1994;22089051;22089045
1993;1994;22089051;22089048
1993;1994;22089053;22089052
1993;1994;22089053;22089058
1993;1994;22089055;22089041
1993;1994;22089055;22089065
1993;1994;22089059;22089041
1993;1994;22089059;22089069
1993;1994;23099099;23099093
1993;1994;23099099;23099098
1993;1994;24031000;24031010
1993;1994;24031000;24031090
1993;1994;25087000;25087010
1993;1994;25087000;25087090
1993;1994;25151210;25151220
1993;1994;25151210;25151250
1993;1994;25301000;25301010
1993;1994;25301000;25301090
1993;1994;25309000;25309010
1993;1994;25309000;25309090
1993;1994;29012300;29012310
1993;1994;29012300;29012390
1993;1994;29012400;29012410
1993;1994;29012400;29012490
1993;1994;29033039;29033033
1993;1994;29033039;29033038
1993;1994;29159090;29159020
1993;1994;29159090;29159080
1993;1994;29161200;29161210
1993;1994;29161200;29161220
1993;1994;29161200;29161290
1993;1994;29161400;29161410
1993;1994;29161400;29161490
1993;1994;29163300;29163310
1993;1994;29163300;29163390
1993;1994;29242950;29242940
1993;1994;29242950;29242990
1993;1994;29242980;29242990
1993;1994;29291000;29291010
1993;1994;29291000;29291090
1993;1994;29310090;29310040
1993;1994;29310090;29310050
1993;1994;29310090;29310080
1993;1994;29339010;29336920
1993;1994;29339010;29339020
1993;1994;29411000;29411010
1993;1994;29411000;29411020
1993;1994;29411000;29411090
1993;1994;31031000;31031010
1993;1994;31031000;31031090
1993;1994;33029000;33029010
1993;1994;33029000;33029090
1993;1994;38081000;38081010
1993;1994;38081000;38081020
1993;1994;38081000;38081030
1993;1994;38081000;38081040
1993;1994;38081000;38081090
1993;1994;38082090;38082015
1993;1994;38082090;38082030
1993;1994;38082090;38082040
1993;1994;38082090;38082050
1993;1994;38082090;38082060
1993;1994;38082090;38082080
1993;1994;38083010;38083011
1993;1994;38083010;38083013
1993;1994;38083010;38083015
1993;1994;38083010;38083017
1993;1994;38083010;38083021
1993;1994;38083010;38083023
1993;1994;38083010;38083027
1993;1994;38084000;38084010
1993;1994;38084000;38084020
1993;1994;38084000;38084090
1993;1994;38089000;38089010
1993;1994;38089000;38089090
1993;1994;39072019;39072021
1993;1994;39072019;39072029
1993;1994;39079900;39079910
1993;1994;39079900;39079990
1993;1994;39162000;39162010
1993;1994;39162000;39162090
1993;1994;39191010;39191011
1993;1994;39191010;39191013
1993;1994;39191010;39191015
1993;1994;39191010;39191019
1993;1994;39191051;39191061
1993;1994;39191059;39191061
1993;1994;39191059;39191069
1993;1994;39199050;39199061
1993;1994;39199050;39199069
1993;1994;39206200;39206210
1993;1994;39206200;39206290
1993;1994;39211300;39211310
1993;1994;39211300;39211390
1993;1994;39259090;39259020
1993;1994;39259090;39259080
1993;1994;43021990;43021980
1993;1994;43021990;43021995
1993;1994;44039990;44039920
1993;1994;44039990;44039930
1993;1994;44039990;44039940
1993;1994;44039990;44039980
1993;1994;44072190;44072160
1993;1994;44072190;44072170
1993;1994;44072190;44072180
1993;1994;44072290;44072260
1993;1994;44072290;44072280
1993;1994;44089093;44089092
1993;1994;44089093;44089094
1993;1994;44089099;44089096
1993;1994;44089099;44089098
1993;1994;44121100;44121110
1993;1994;44121100;44121190
1993;1994;44183090;44183091
1993;1994;44183090;44183099
1993;1994;45031000;45031010
1993;1994;45031000;45031090
1993;1994;45041000;45041011
1993;1994;45041000;45041019
1993;1994;45041000;45041091
1993;1994;45041000;45041099
1993;1994;45049090;45049091
1993;1994;45049090;45049099
1993;1994;48025200;48025220
1993;1994;48025200;48025280
1993;1994;48025300;48025320
1993;1994;48025300;48025380
1993;1994;48026010;48026011
1993;1994;48026010;48026019
